COGNOME;NOME;EMAIL;TELEFONO;NOTE;
Fontana;fioldisa;f1F0nt4n4@gmail.com;+393487194262;;
;Fioradea;;3876794663;;
taifi;fioralba;fioralba18@libero.it;3481846404;;
Cusin;Fioralbo;moianov@tim.it;3488705950;;
;fioralbo;abcdefghijk@tim.it;;;
Cusin;Fioralbo;moianov@tim.it;3488705950;;
;fioralbo;abcdefghijk@tim.it;;;
Scotti;Fioralda;vqowkmitupjqxfgix@hotmail.it;+393429224535;;
Pello;Fioraldo;;3817457819;;
cenciarelli;fiorangela;fi-cenciarelli@yahoo.com;;;
martellini ;fiorangelo;f1-m4rt3ll1n1 @hotmail.com;+393477316355;;
;Fiorano;fe-marocchini@gmail.com;+393482672789;;
Jebrane;Fiorante;;3741003685;;
romano;fioravanti;f10r4v4nt1.r0m4n0@libero.it;3489949270;;
Gasmi;Fiordalba;fiordalba67@virgilio.it;3899555252;;
iacoangeli;fiordalba;iacoangeli10@gmail.com;+393494901348;;
Gasmi;Fiordalba;fiordalba67@virgilio.it;3899555252;;
cichon;fiordalba;f1.c1ch0n@gmail.com;3453058067;;
Pucciotti;Fiordalise;fi.pucciotti@libero.it;3815073294;;
Santoro;fiordelice;;;;
Santoro;fiordelice;;+393455511805;;
Santoro;fiordelice;;;;
Santoro;fiordelice;;+393455511805;;
;Fiordelinda;;3332071806;;
De Santis;fiordiligi;desantis87@alice.it;3450433226;;
Catalano;fiordimaria;zaccaria@virgilio.it;3465122540;;
;Fiordistella;;3453550758;;
Alpi;Fiordistella;f1.alp1@tim.it;+393646780189;;
martys;fiordistella;martys28@hotmail.it;;;
;Fiordistella;;3453550758;;
Alpi;Fiordistella;f1.alp1@tim.it;+393646780189;;
sipio;fiore;3rr4hm4n1l4zz4r1n4@tim.it;;;
popovici;fiorelinda;popovici-fi@libero.it;+393492806660;;
sgrigna;fiorelinda;fiorelinda02@yahoo.com;3464186084;;
tabane;fiorelinda;;;;
popovici;fiorelinda;popovici-fi@libero.it;+393492806660;;
riboloni;fiorellina;;3475155575;;
Pasquini;Fiorena;fiorena83@hotmail.it;3357968250;;
;fiorenda;1d3 m4tt30@hotmail.com;3459408265;;
di tuoro ;fiorendo;;3450588849;;
;fiorentina;d4v1d4.f4r4z1@tim.it;;;
zamberlan;fiorentina;z4mb3rl4nf10r3nt1n4@tim.it;3471649916;;
;Fiorentino;fiorentino50@hotmail.com;+393919122466;;
dagapito;fiorentino;tesiovaccaro@libero.it;3473770441;;
;Fiorentino;fiorentino50@hotmail.com;+393919122466;;
taurone;fiorenzo;;3478716563;;
;fioridea;umbertino17@tim.it;3470707871;;
pal ionut;fioridea;;3488319881;;
;fioridea;umbertino17@tim.it;3470707871;;
;fioriggi;fioriggi-gnani@tim.it;3497623716;;
corrias;fiorigi;;3452596786;;
fontana;fiorigia;1l4B14nc0@alice.it;3485536858;;
boncompagni;fiorigio;fiorigio64@hotmail.com;+393464871146;;
;fiorilda;fervido18@hotmail.it;3491288715;;
Valvano;Fiorilla;valvano.fiorilla@hotmail.com;3198237710;;
Leone;fiorindo;vi-bencivenga@tim.it;3468728534;;
tronconi;fiorinella;;3493522543;;
lesniewska;fiorisa;giacinto33@libero.it;+393477499210;;
castaldo;fiorisella;abcdefghi@gmail.com;3490441722;;
;fiorisia;guarina62@yahoo.com;3469092763;;
;fiorita;l30n0r4curc10@libero.it;+393483089348;;
Lombardo;fiorito;1ll1d10.d1 s1p10@hotmail.com;3459718850;;
de matteo;fiorlinda;gbbyhfh@tim.it;3497936573;;
Farina;Fiorlindo;quartarone.bi@libero.it;+393466808568;;
naci;fiorlisa;f10rl1s4n4c1@gmail.com;3467450092;;
Battaglia;fioruccio;f.battaglia@virgilio.it;3463232770;;
delgado;fiova;fiova66@hotmail.it;;;
delgado;fiova;fiova66@hotmail.it;+393464656438;;
delgado;fiova;fiova66@hotmail.it;;;
Lorusso;firenza;;;;
usami;firio;mena83@yahoo.com;;;
villa;firmano;f1rm4n0.v1ll4@hotmail.com;3453553422;;
mucci;firmano;firmano84@virgilio.it;3460548848;;
castaldi;firmo;f1rm0-c4st4ld1@gmail.com;;;
;Fisia;;3813627158;;
Capanna;Fisio;fisio37@tim.it;+393455257374;;
;Fisio;fisio37@tim.it;+393455257374;;
paduano;fiumana;v1-3rc0l4n1@alice.it;3462301308;;
;Fiumetta;;3040755874;;
Bellini;fiumina;fiumina65@hotmail.com;3485751100;;
;fiumina;f-G4ll1@virgilio.it;3464774667;;
romani bergonzo;flaide;cl3p1cc0l1@hotmail.com;3458470058;;
Ferrero;Flamino;fornaretto52@alice.it;+393575279127;;
;Flamino;fornaretto52@alice.it;+393575279127;;
Aguila;Flamminio;aguila-fla@libero.it;3913814928;;
Pellegrino;flario;3rm3r4nf1@virgilio.it;3454771896;;
damora;flauto;ginizzi@libero.it;;;
Valentini;flauto;fl4V4l3nt1n1@libero.it;3465778691;;
;Flaviana;fla.castagnoli@yahoo.com;+393479083075;;
;Flavinia;flavinia.gargiulo@hotmail.it;+393282169733;;
policarpo;flebonia;f.torraca@gmail.com;;;
lucani;flemia;;3495375486;;
Pierucci;Flera;gelongo@gmail.com;;;
Iatalese;Flero;flero76@libero.it;+393381390810;;
Carucci;Floide;;3442429417;;
caraballo;florana;;3477842583;;
lippi;florana;lippi46@hotmail.it;3453523742;;
caraballo;florana;;3477842583;;
;Floranda;;+393983709814;;
;floreana;;;;
vella;florella;;;;
vella;florella;;3473136575;;
vella;florella;;;;
vella;florella;;3473136575;;
Valente;Florentina;;3615979866;;
wozniczka;florentina;odorina@yahoo.com;3468227710;;
Valente;Florentina;;3615979866;;
alpi;florenza;;3480432813;;
;florenza;;3452732583;;
donatini;florenzio;florenzio81@hotmail.it;+393460395960;;
piccoli;floresta;piccoli10@gmail.com;;;
;Florestana;;+393474828664;;
;florica;fl0r1c4.p4p4l30@alice.it;+393493989013;;
boncompagni;floridana;fl0r1d4n4-b0nc0mp4gn1@hotmail.com;3497505147;;
milutinovic;florideo;;3459669581;;
polyzopoulos;floridio;fl0r1d10.p0lyz0p0ul0s@virgilio.it;3456529569;;
Ferrari;Florido;ferrari-flo@gmail.com;3573190219;;
narducci;florigia;fl0r1g14-n4rducc1@alice.it;;;
alfano;florindo;arpa.felici@yahoo.com;+393487735425;;
;florinto;provvidenza63@gmail.com;+393490567965;;
leonetti;floris;fl0r1s-l30n3tt1@hotmail.com;3472133312;;
;floro;f-v4nd3nbulck3@tim.it;+393487702974;;
Olivieri;fogliana;Olivieri32@tim.it;3459504901;;
;Fogliano;f0gl14n0-c4v4ll0@hotmail.it;;;
Di carlo;Fois;redento12@yahoo.com;3657302070;;
harroud;fois;;3456590274;;
;Folco;;;;
sasvari;folema;sasvari67@tim.it;+393457528311;;
mane;folema;;3475803260;;
bonomo;foliano;;3479063409;;
bonomo;foliano;f.b0n0m0@gmail.com;3479063409;;
Longo;follia;r0cch1n0.Gu3rr4@gmail.com;+393473586524;;
Caccamo;Fondina;mena.alfe@libero.it;+393853624835;;
hijjoui;fondina;gelasio.massa@alice.it;3472616317;;
Caccamo;Fondina;mena.alfe@libero.it;+393853624835;;
hijjoui;fondina;gelasio.massa@alice.it;3472616317;;
Saccone;Forestina;;+393461662864;;
;forestina;celestino.zolea@gmail.com;3453331222;;
;Forestina;;+393461662864;;
Saccone;Forestina;;+393461662864;;
;forestina;celestino.zolea@gmail.com;3453331222;;
lazazzera;forestina;l4z4zz3r4.f0r3st1n4@gmail.com;+393457001924;;
sementilli;foriero;giacomina@virgilio.it;;;
cataldi;forleo;c4t4ld1.f@yahoo.com;+393454908778;;
fazi;fortezza;f10rd1g1gl1-f@gmail.com;3491049198;;
Placidi;Fortuna;fortuna-placidi@tim.it;+393035820375;;
severi;fortunanta;n0b1l14F3rr3tt1@hotmail.com;3499806482;;
Ricciardi;Fortunatella;;3833674522;;
zepponi;fortunatina;fo-zepponi@virgilio.it;3492848734;;
Cattaneo;Fortunato;fortunato-cattaneo@virgilio.it;3804393750;;
cardinetti;fortunello;f0rtun3ll0c4rd1n3tt1@yahoo.com;;;
;Fortunia;luzzi43@libero.it;3009082400;;
Giuliani;Fortuno;;3980476287;;
;foscherina;isovonoppen@hotmail.it;+393458818376;;
Rossi;foscola;genoveffo00@alice.it;+393450772235;;
Morelli;foscola;yyrqpoap@hotmail.com;3469810437;;
Rossi;foscola;genoveffo00@alice.it;+393450772235;;
Grassi;Foscolina;vilmaro21@tim.it;;;
;Fragolina;fragolina65@hotmail.it;;;
Marchi;fragolina;fragolina@yahoo.com;;;
;Fragolina;fragolina65@hotmail.it;;;
;Franca;;3965910246;;
minuz;franca;fr4nc4-m1nuz@libero.it;3462904706;;
Sala;franceschina;franceschina46@tim.it;3497756276;;
;franceschino;franceschino42@virgilio.it;+393470776415;;
;francia;francia-bentodasilva@hotmail.it;;;
;francia;francia15@libero.it;+393462069763;;
Rinaldi;frangiotto;fr4.R1n4ld1@yahoo.com;3463246206;;
Simonetti;Franza;simonetti37@virgilio.it;3206473682;;
moukrim;franzina;framoukrim@hotmail.com;3474452005;;
deiana;franzio;;;;
Battaglia;frasca;frasca@hotmail.it;+393489263359;;
;frasina;fr4s1n4-d3 st3rl1ch@virgilio.it;;;
martellini ;frasina;frasina72@gmail.com;3452839494;;
Guerra;frasina;1d4l1n4p3r31r4 d3 c4str0@libero.it;+393478150703;;
;frasina;fr4s1n4-d3 st3rl1ch@virgilio.it;3475461626;;
;frasina;fr4s1n4-d3 st3rl1ch@virgilio.it;;;
martellini ;frasina;frasina72@gmail.com;3452839494;;
coulier;frazia;;3474118233;;
strazzanti;fredesvinda;fr3-str4zz4nt1@yahoo.com;3492601793;;
strazzanti;fredesvinda;fr3-str4zz4nt1@yahoo.com;;;
strazzanti;fredesvinda;fr3-str4zz4nt1@yahoo.com;3492601793;;
strazzanti;fredesvinda;fr3-str4zz4nt1@yahoo.com;;;
cicconi;fridda;corinna53@libero.it;3470275757;;
Zanetti;fride;Zanetti44@virgilio.it;;;
biondini;fridia;fridia72@hotmail.it;3475503186;;
De Rosa;fridiana;derosa09@libero.it;;;
zepponi;frido;fusc0m4rch3s1n1@tim.it;3487582194;;
;frosina;frosinaromagnoli@hotmail.it;3490212417;;
Lucchesini;Fulberta;;+393392040498;;
di pasquale;fulberta;;;;
palatano;fulgero;fulgero32@libero.it;;;
;fulgero;fu-b4tt3ll1@yahoo.com;+393468010376;;
palatano;fulgero;fulgero32@libero.it;;;
Marchi;fulgo;;3499548055;;
;fulva;;+393491980747;;
;Fulvia;oderico85@hotmail.com;3488132330;;
;fulviano;;3465708446;;
abu;fulvo;idina50@libero.it;+393485398757;;
;furtunata;gentilefurtunata@tim.it;+393483428228;;
marchesini;fusco;fusc0m4rch3s1n1@tim.it;3486349103;;
;gabino;;3450510408;;
Boncompagni;Gabriela;g4br13l4b0nc0mp4gn1@virgilio.it;3071595245;;
;gaetana;;+393458063827;;
de domenico ;gagliardo;g4d3 d0m3n1c0 @hotmail.com;3479726210;;
Rizzo;gaio;ga-rizzo@gmail.com;3461105887;;
;gaio;0s3.qu4rt4r0n3@tim.it;+393450478290;;
bellino;galante;giacinto33@libero.it;3486574685;;
coccia;galante;galante57@alice.it;+393491652662;;
bellino;galante;giacinto33@libero.it;3486574685;;
coccia;galante;galante57@alice.it;+393491652662;;
Romeo;galatea;g4l4t34R0m30@alice.it;+393483351520;;
celotti;galdina;;3461654851;;
medda;galdina;;;;
celotti;galdina;;3461654851;;
medda;galdina;;;;
;galdo;g-us4m1@gmail.com;;;
;Galeana;marchi.galeana@hotmail.it;3696240974;;
;galeana;baldinotti.galeana@alice.it;3485724285;;
;Galeana;marchi.galeana@hotmail.it;3696240974;;
balta;galeano;galeano98@hotmail.com;3484963641;;
;galgano;gafiadone@libero.it;;;
;galgano;gafiadone@libero.it;+393490554080;;
;galgano;gafiadone@libero.it;;;
;galgano;gafiadone@libero.it;+393490554080;;
harasymiuk;galieno;;;;
de stefano;gallia;gallia100@hotmail.com;;;
mincuzzi;gallia;;3483586452;;
de stefano;gallia;gallia100@hotmail.com;3493627051;;
de stefano;gallia;gallia100@hotmail.com;;;
mincuzzi;gallia;;3483586452;;
pal ionut;gallia;p4l 10nutg4ll14@virgilio.it;;;
Napoli;Gallio;polisalvo@virgilio.it;3356982810;;
;gallo;wicher-g@alice.it;+393475475266;;
papaleo;gallo;l4ur4n4-c3r4ld1@virgilio.it;3488514339;;
papaleo;gallo;;3488514339;;
papaleo;gallo;l4ur4n4-c3r4ld1@virgilio.it;3488514339;;
;gallo;wicher-g@alice.it;+393475475266;;
Cerilli;Gandolfo;gandolfo62@gmail.com;;;
damico;gandolfo;gandolfo02@gmail.com;3498603858;;
Cerilli;Gandolfo;gandolfo62@gmail.com;;;
damico;gandolfo;gandolfo02@gmail.com;3498603858;;
;gasparina;pagano.gasparina@libero.it;3454745218;;
;gaudenzo;gaudenzo79@tim.it;+393455275517;;
moschetti;gaudenzo;;+393482480745;;
Giannetti;Gaudina;gaudina68@yahoo.com;;;
;Gaudina;gaudina68@yahoo.com;;;
;Gaudino;gaudino.odigwe@gmail.com;+393878472157;;
Iacoangeli;Gaudino;g.iacoangeli@virgilio.it;3983200053;;
;Gaudino;gaudino.odigwe@gmail.com;+393878472157;;
Iacoangeli;Gaudino;g.iacoangeli@virgilio.it;3983200053;;
;gaudiosa;gaudiosa79@virgilio.it;3453155818;;
vanni;gaudioso;;3451969827;;
;Gavina;gavinaferrarese@hotmail.com;3468697265;;
Contiu;Gavino;grasso@yahoo.com;3673979066;;
de cataldo;gea;de cataldo55@hotmail.com;+393467054968;;
croce;gedeone;croce-ge@libero.it;+393465685557;;
De Luca;gedeone;ireo46@virgilio.it;3492279823;;
Martino;Gelinda;;3167062622;;
;gelinda;;3481653683;;
Martino;Gelinda;;3167062622;;
la sorda;gelmina;g3lm1n4l4 s0rd4@hotmail.com;;;
Frasca;Gelso;grasso@yahoo.com;3408961285;;
;gelsomina;g3ls0m1n4.Rugg3r1@alice.it;+393464871146;;
paradisi;gelsomino;paradisi69@hotmail.com;+393458778807;;
;geltrude;;+393485772671;;
abbondanza;geltrude;4bb0nd4nz4.g3@hotmail.it;3479162411;;
;geltrude;;+393485772671;;
;Geltrudo;g-gori@gmail.com;3955371063;;
lacerenza;gemella;;3495545146;;
Bellini;gemello;gebellini@hotmail.it;;;
Cerilli;Gemiliana;gemiliana.cerilli@gmail.com;3875220431;;
castagna;gemiliana;4-l4 b3ll4@gmail.com;3490473577;;
Cerilli;Gemiliana;gemiliana.cerilli@gmail.com;3875220431;;
;Gemiliano;g.caligiuri@hotmail.it;3005748738;;
delgado;gemiliano;primia21@tim.it;3457919388;;
;Gemiliano;g.caligiuri@hotmail.it;3005748738;;
;Gemma;luzzi43@libero.it;+393252810939;;
caraballo;gemma;romantino78@yahoo.com;+393484832065;;
;Gemma;luzzi43@libero.it;+393252810939;;
;gemmina;g3-f0nt4n1ll4@hotmail.com;3472813164;;
manzi;generosa;manzi61@libero.it;3486454173;;
lippi;genesia;genesia@hotmail.it;3483119304;;
di pasquale;genesio;orte25@tim.it;3498123140;;
paolini;genia;g3n14.p40l1n1@alice.it;3458729688;;
finiti;geniale;;3498617148;;
;Genina;genina14@gmail.com;3583557254;;
;Genoveffo;d.de_santis@hotmail.com;+393655591938;;
brizi;genoveffo;genoveffo00@alice.it;3472652514;;
;Genoveffo;d.de_santis@hotmail.com;+393655591938;;
caporilli;genoveffo;;+393456069539;;
;genovino;me.russo@tim.it;;;
;genovino;me.russo@tim.it;3486116456;;
;genovino;me.russo@tim.it;;;
Martinelli;genovino;alessina60@alice.it;+393488186197;;
trombino;genserico;g3-tr0mb1n0@tim.it;3472094709;;
avello;gentile;4v3ll0g3nt1l3@virgilio.it;3471819773;;
de la cruz;genuzio;genuzio88@virgilio.it;+393495528162;;
corraretti;genzina;g3nz1n4c0rr4r3tt1@hotmail.it;3471819773;;
;genzino;genzino@tim.it;3487701544;;
Carpi marasco;Gerardina;gerardina94@tim.it;+393832567711;;
;gerasimo;g34l4m@tim.it;+393499179334;;
Lopez;Gerbino;;3495688902;;
emumwen;geremia;g3r3m14.3mumw3n@tim.it;;;
;geri;ginizzi@libero.it;;;
Cellini;Gerio;sassetti38@tim.it;3333827681;;
Zaccaria;Gerlando;;3475827111;;
aguila;gerlando;g3rl4nd0.4gu1l4@libero.it;3486628287;;
Zaccaria;Gerlando;;3475827111;;
donati;germana;germana-donati@libero.it;;;
;germanino;germanino31@alice.it;+393476055164;;
pracucci;germanino;g3rm4n1n0.pr4cucc1@alice.it;3451234051;;
;germanino;germanino31@alice.it;+393476055164;;
settembrini;germinal;b0n0m0.4nt0@yahoo.com;;;
paglia;germinalina;paglia73@gmail.com;3478307641;;
Coppola;germinalina;n4P3rr0n3@libero.it;3466950129;;
paglia;germinalina;paglia73@gmail.com;3478307641;;
;germinalina;g3.M0nt4n4r1@hotmail.it;3454599269;;
Conti;Germondo;g3rm0nd0.c0nt1@gmail.com;3072069242;;
;Gertrude;ddfwuvpcoixexeavttaf@alice.it;3487010346;;
Passitto;Gervasia;g3-p4ss1tt0@alice.it;+393487932623;;
Longo;Gervasio;gelongo@gmail.com;+39;;
di benimeo;gervasio;gervasio78@virgilio.it;3466655443;;
zak;gervaso;;3475661685;;
gori;gesuele;palma50@tim.it;3478556711;;
pucciotti;gesuele;gpucc10tt1@hotmail.com;+393459747481;;
Giorgi;gesumina;g3sum1n4G10rg1@gmail.com;+393462542323;;
Siapian;Ges˘;;+393496498601;;
hushchyna;getulia;br4.B3rn4rd1@hotmail.com;3491275584;;
Moretti;getullio;getullio08@hotmail.com;3453314835;;
angelicchio;ghino;angelicchio02@libero.it;+393464761290;;
;ghita;ghita100@yahoo.com;3489705317;;
Basile;ghita;b4gn414.4z3l10@hotmail.com;+393498789206;;
;ghita;ghita100@yahoo.com;3489705317;;
Basile;ghita;b4gn414.4z3l10@hotmail.com;+393498789206;;
ciervo;ghita;giacomina@virgilio.it;3492237936;;
;giacchino;depeppe87@hotmail.com;+393483071654;;
quadalti noferini;giacinto;giacinto33@libero.it;3477849386;;
liberto ;giacometta;giacometta80@hotmail.com;+393464475285;;
Battaglia;giacomina;giacomina@virgilio.it;;;
mussinelli;giacomino;d1Ant0n3ll1@hotmail.com;3493284616;;
Riva;giada;Riva57@gmail.com;+393495371878;;
huaman lopez;giammaria;giammaria75@gmail.com;3493584296;;
;Giammario;concettino-cagnotti@libero.it;3467637746;;
;Giammario;pr1m14bu0ngr4z10@hotmail.it;3480615490;;
;Giammario;concettino-cagnotti@libero.it;3467637746;;
;Giammario;pr1m14bu0ngr4z10@hotmail.it;3480615490;;
Russo;giampaola;fanola51@hotmail.it;+393453786223;;
;giampaolo;giampaolo25@virgilio.it;3497528710;;
graffiedi;giana;graffiedi11@virgilio.it;;;
poni;gianandrea;gianandrea37@hotmail.it;3495692044;;
di paolo;giancarlo;di paolo34@alice.it;3479315282;;
;giandomenico;abcdefghijklmno@libero.it;+393490516431;;
guaman;gianluca;gianluca89@alice.it;3484210026;;
de santis;gianluca;okkwno@alice.it;+393492899987;;
;gianluigi;eda95@libero.it;+393483211435;;
;Gianmario;gianmario32@yahoo.com;3538377695;;
;Gianmatteo;gianmatteo@gmail.com;;;
caporilli;giannandrea;;;;
baldinotti;giannangelo;b4ld1n0tt1.g1@gmail.com;3491191525;;
delgadillo vargas;giannico;s1-c4st4gn4@tim.it;+393462449782;;
hajji;giannina;h4jj1.g14nn1n4@hotmail.it;+393495756388;;
placidi ;giannina;varniero31@yahoo.com;3457926097;;
hajji;giannina;h4jj1.g14nn1n4@hotmail.it;+393495756388;;
placidi ;giannina;varniero31@yahoo.com;3457926097;;
Spalletta;Giannozzo;;+393791715190;;
bonomo;gianpaolo;gianpaolo23@alice.it;3486486816;;
Campana;Gianpiera;;3708049380;;
;giasone;p4p4l30.0rl4@alice.it;;;
nizzi;giberto;ginizzi@libero.it;3497238328;;
santana moscato;gidio;r.f1c0@gmail.com;+393461771812;;
lucchi;gigi;;3478636283;;
Pascucci;Gigia;;+393745250855;;
lanzoni;gigina;;3488775124;;
Giorgio;Gigliano;gigliano@hotmail.com;3611129827;;
biondini;giglietta;biondini22@libero.it;3458252717;;
;gilia;mamone59@hotmail.it;3479359024;;
Minestrini;Giliano;gtubflsie@libero.it;3379582860;;
amato;gilindo;g.4m4t0@gmail.com;+393491976364;;
alpi;gilla;g.4lp1@virgilio.it;+393459681105;;
monsorno;gillia;g1ll14.m0ns0rn0@gmail.com;;;
;Ginesio;;3990010437;;
raqabi;ginevra;;+393485385318;;
contiu;gioachina;f4v0r1n4d4ll4g0@alice.it;+393452787750;;
;gioella;conti.gi@tim.it;;;
;gioella;conti.gi@tim.it;+393472350768;;
;gioella;conti.gi@tim.it;;;
;gioella;conti.gi@tim.it;+393472350768;;
Martino;gioiele;g1013l3.M4rt1n0@gmail.com;+393464203889;;
panchetti;gioina;;3488511941;;
;gioiosa;me.russo@tim.it;;;
;gioiosa;me.russo@tim.it;+393490264833;;
;gioiosa;me.russo@tim.it;;;
;giolivo;giolivo@alice.it;+393458116302;;
filagna;giombattista;gf1l4gn4@libero.it;;;
;Giommaria;;3820333472;;
bassolino;giona;;3466414114;;
panza;gionata;p4nz4g10n4t4@hotmail.com;3456846680;;
donnhauser;gionnina;d0nnh4us3r-g1@tim.it;3472977043;;
Mazza;giordana;giordanamazza@hotmail.com;;;
Mazza;giordana;giordanamazza@hotmail.com;3462203674;;
Mazza;giordana;giordanamazza@hotmail.com;;;
gromala;giordano;g1-gr0m4l4@libero.it;3486529453;;
bellinzoni;giorgino;;+393470103302;;
vinciguerra;giorgio;g10rg10-v1nc1gu3rr4@libero.it;3470492593;;
;giosafatto;giorgio41@libero.it;3454090020;;
errahmani;giosaffatto;xasyjpxk@gmail.com;+393477975873;;
pierucci ;giosofatto;naevyhwrvapqfvsv@gmail.com;+393468189845;;
pongetti;giosuele;;+393494323076;;
;GiosuË;gidelgado@tim.it;+393467759348;;
Poli;Giotto;poli40@libero.it;3013505549;;
Napolitano;giotto;;3497101400;;
brunetti;giovacchino;franceschino42@virgilio.it;3457344305;;
Corrado;Giovamaria;gaudino.odigwe@gmail.com;3622191147;;
;giovanna;giovanna68@virgilio.it;3478276384;;
rocchi;giovanna;giovanna75@libero.it;3471952323;;
;giovanna;giovanna68@virgilio.it;3478276384;;
;giovannantonio;3l14n4c3r1ll1@libero.it;3454875687;;
Giuliani;Giovannella;giovannella38@virgilio.it;3586188785;;
balloni;giovannica;g10v4nn1c4.b4ll0n1@yahoo.com;3463822312;;
;giovito;giovito59@hotmail.it;3483119304;;
spalletta;giraldo;g-n4c1@libero.it;3465536536;;
Morelli;Girardo;;3742290986;;
sposato;girardo;d0-d4l3ss4ndr0@alice.it;3496999079;;
dalessandro;girolamo;;3452161875;;
muratori;gisella;Pellegrino54@hotmail.com;3487548756;;
la bella;gislena;;;;
la bella;gislena;;3456006213;;
la bella;gislena;;;;
la bella;gislena;;3456006213;;
haji;gisleno;;3475932352;;
;giuffrida;;;;
;giuffrida;;+393498000136;;
;giuffrida;;;;
;giuffrida;;+393498000136;;
Agostini;Giulietta;;3057535779;;
Ferretti;giulietta;l3n4.t3m1st0@tim.it;3464027996;;
Agostini;Giulietta;;3057535779;;
naci;giulietto;g-n4c1@libero.it;+393484569265;;
;Giuliva;g1.b0rk0wsk4@alice.it;3988795887;;
caligiuri;giuliva;l4z4zz3r4.f0r3st1n4@gmail.com;3460004941;;
mercantini;giunta;nw0zn1czk4@tim.it;;;
Esposito;giusepe;Esposito15@hotmail.com;+393493315684;;
lesniewska;giuseppa;giuseppa51@libero.it;3461357619;;
cataldi;giustiniano;d1sm0-g4sm1@hotmail.com;;;
Rosata;Giustino;;3970049231;;
gentili;giusto;g3nt1l1.g1@hotmail.com;+393494627878;;
;glenda;f1F0nt4n4@gmail.com;+393470972961;;
bertini;gliceria;f4bb10p4r1n1@alice.it;3466734057;;
Pinna;Glicerio;glicerio-pinna@yahoo.com;3107308196;;
di carlo;glicerio;;;;
Pinna;Glicerio;glicerio-pinna@yahoo.com;3107308196;;
di carlo;glicerio;;;;
baldinotti;glisente;m0d3st1n4.d1 c4rl0@gmail.com;;;
jianu;glorio;abcdef@libero.it;+393477656264;;
toso;glorio;;3484606135;;
tabane;glorio;g3lm1n4l4 s0rd4@hotmail.com;3489187613;;
Carpi marasco;Gonaria;gonariacarpi_marasco@hotmail.com;+393537081526;;
zecchini;gonaria;z3cch1n1g0n4r14@hotmail.com;3450504417;;
Lazazzera;Goretto;goretto.lazazzera@tim.it;+393193241636;;
;Goretto;goretto.lazazzera@tim.it;+393193241636;;
Lazazzera;Goretto;goretto.lazazzera@tim.it;+393193241636;;
Ghini;Gorio;;+393606561756;;
dalessandro;gradisca;isovonoppen@hotmail.it;3468011672;;
sasvari;gradisca;niccolo54@gmail.com;3484868979;;
dalessandro;gradisca;isovonoppen@hotmail.it;3468011672;;
;Graziana;;3741757246;;
chesti;grazietto;;3462769672;;
Pasolini;Grazina;;+393696642990;;
Infante;Grazioso;idalco-tosolini@alice.it;+393454478896;;
bencivenga;greca;nunzietta47@gmail.com;3479899006;;
;Grimoaldo;;3737654838;;
;Griselda;gri.focaccia@virgilio.it;3475713454;;
Caldironi;Griselda;opimio94@hotmail.it;+393825908835;;
filagna;griselda;g.f1l4gn4@yahoo.com;+393483129613;;
;Griselda;gri.focaccia@virgilio.it;3475713454;;
Caldironi;Griselda;opimio94@hotmail.it;+393825908835;;
de bacco;guadagno;;;;
pereira de castro;gualdo;;3487215879;;
zito;gualtieri;ireo46@virgilio.it;+393475767046;;
;guarina;;;;
cavaterra;guarina;guarina62@yahoo.com;3452665799;;
;Guccio;;3994052062;;
vitor;guendalina;gu3nd4l1n4.v1t0r@gmail.com;+393477753330;;
Zavalloni;Guerina;;;;
;guerranda;s3m-gu4m4n@libero.it;+393464388832;;
;Guerrazzo;;+393801280257;;
;Guerrina;;3836618112;;
celotti;guglielma;guglielma.celotti@libero.it;3493252126;;
bernardi;guglielmina;p4p4l30.0rl4@alice.it;3456844674;;
finiti;guglielmo;htfdvkd@virgilio.it;3499642285;;
Zak;Guida;;3765284624;;
vanni;guidantonia;;3476503281;;
;Guidantonio;gu4m4n.gu1d4nt0n10@yahoo.com;;;
Mancini;guidetta;guidetta64@yahoo.com;+393496385792;;
Tabane;Guidubaldo;;;;
buongrazio;gusmano;petritoli29@hotmail.it;3471575534;;
;Halina;halina30@libero.it;+393483241225;;
;Halina;;+393483241225;;
;Halina;halina30@libero.it;+393483241225;;
;Halina;;+393483241225;;
pelo;ia;;+393476241455;;
Michilli;Iacobella;sa-ferrara@virgilio.it;+393184103948;;
Patwary;Iacopina;steffanina-te@tim.it;3237618537;;
Moro;Iacopo;iacopo.moro@alice.it;+39+393778844118;;
